,name,index,missrate,cpi
265,fft_8_8_10_12_12_14.txt,8 _ 8 _ 1 0 _ 1 2 _ 1 2 _ 1 4,0.018289526611097125,1.047095
266,fft_8_8_10_12_14_15.txt,8 _ 8 _ 1 0 _ 1 2 _ 1 4 _ 1 5,0.018289526611097125,1.047095
267,fft_8_9_10_11_11_11.txt,8 _ 9 _ 1 0 _ 1 1 _ 1 1 _ 1 1,0.018289526611097125,1.047095
268,fft_8_9_10_11_11_13.txt,8 _ 9 _ 1 0 _ 1 1 _ 1 1 _ 1 3,0.018289526611097125,1.047095
269,fft_10_13_8_10_12_12.txt,1 0 _ 1 3 _ 8 _ 1 0 _ 1 2 _ 1 2,0.018289526611097125,1.047095
270,fft_10_14_8_10_10_11.txt,1 0 _ 1 4 _ 8 _ 1 0 _ 1 0 _ 1 1,0.018289526611097125,1.047095
271,fft_10_14_9_11_11_11.txt,1 0 _ 1 4 _ 9 _ 1 1 _ 1 1 _ 1 1,0.018289526611097125,1.047095
272,fft_10_14_9_11_11_13.txt,1 0 _ 1 4 _ 9 _ 1 1 _ 1 1 _ 1 3,0.018289526611097125,1.047095
273,fft_15_10_9_11_13_13.txt,1 5 _ 1 0 _ 9 _ 1 1 _ 1 3 _ 1 3,0.018289526611097125,1.047095
274,fft_15_12_8_10_10_12.txt,1 5 _ 1 2 _ 8 _ 1 0 _ 1 0 _ 1 2,0.018289526611097125,1.047095
275,fft_15_6_10_11_12_14.txt,1 5 _ 6 _ 1 0 _ 1 1 _ 1 2 _ 1 4,0.018289526611097125,1.047095
276,fft_15_7_10_12_14_15.txt,1 5 _ 7 _ 1 0 _ 1 2 _ 1 4 _ 1 5,0.018289526611097125,1.047095
277,fft_15_9_10_12_12_12.txt,1 5 _ 9 _ 1 0 _ 1 2 _ 1 2 _ 1 2,0.018289526611097125,1.047095
278,fft_6_10_10_10_12_14.txt,6 _ 1 0 _ 1 0 _ 1 0 _ 1 2 _ 1 4,0.014849512738945433,1.03845
279,fft_6_10_10_11_12_14.txt,6 _ 1 0 _ 1 0 _ 1 1 _ 1 2 _ 1 4,0.014781031300320558,1.038252
280,fft_6_11_10_10_10_11.txt,6 _ 1 1 _ 1 0 _ 1 0 _ 1 0 _ 1 1,0.014157611908728102,1.036828
281,fft_6_11_10_12_14_15.txt,6 _ 1 1 _ 1 0 _ 1 2 _ 1 4 _ 1 5,0.013949432863628026,1.036406
282,fft_7_15_10_11_12_12.txt,7 _ 1 5 _ 1 0 _ 1 1 _ 1 2 _ 1 2,0.018289526611097125,1.047095
283,fft_8_12_10_10_12_14.txt,8 _ 1 2 _ 1 0 _ 1 0 _ 1 2 _ 1 4,0.018289526611097125,1.047095
284,fft_8_12_10_12_12_13.txt,8 _ 1 2 _ 1 0 _ 1 2 _ 1 2 _ 1 3,0.018289526611097125,1.047095
285,fft_8_13_10_10_12_14.txt,8 _ 1 3 _ 1 0 _ 1 0 _ 1 2 _ 1 4,0.018289526611097125,1.047095
286,fft_10_10_10_11_13_14.txt,1 0 _ 1 0 _ 1 0 _ 1 1 _ 1 3 _ 1 4,0.018289526611097125,1.047095
287,fft_10_12_10_11_11_13.txt,1 0 _ 1 2 _ 1 0 _ 1 1 _ 1 1 _ 1 3,0.01248244023769579,1.032748
288,fft_10_12_10_11_13_14.txt,1 0 _ 1 2 _ 1 0 _ 1 1 _ 1 3 _ 1 4,0.018289526611097125,1.047095
289,fft_10_12_10_12_12_12.txt,1 0 _ 1 2 _ 1 0 _ 1 2 _ 1 2 _ 1 2,0.018289526611097125,1.047095
290,fft_10_13_10_12_12_12.txt,1 0 _ 1 3 _ 1 0 _ 1 2 _ 1 2 _ 1 2,0.018289526611097125,1.047095
291,fft_15_10_10_10_11_12.txt,1 5 _ 1 0 _ 1 0 _ 1 0 _ 1 1 _ 1 2,0.018289526611097125,1.047095
292,fft_15_10_10_11_13_15.txt,1 5 _ 1 0 _ 1 0 _ 1 1 _ 1 3 _ 1 5,0.018289526611097125,1.047095
293,fft_15_10_10_12_14_16.txt,1 5 _ 1 0 _ 1 0 _ 1 2 _ 1 4 _ 1 6,0.018289526611097125,1.047095
294,fft_15_12_10_10_12_12.txt,1 5 _ 1 2 _ 1 0 _ 1 0 _ 1 2 _ 1 2,0.018289526611097125,1.047095
295,fft_15_12_10_11_11_12.txt,1 5 _ 1 2 _ 1 0 _ 1 1 _ 1 1 _ 1 2,0.018289526611097125,1.047095
296,fft_15_12_10_11_12_13.txt,1 5 _ 1 2 _ 1 0 _ 1 1 _ 1 2 _ 1 3,0.018289526611097125,1.047095
